seed,positive_patient_id,negative_patient_id,final_logit_margin,margin_without_image,margin_without_text,margin_without_bio,text_only_like_margin,image_only_like_margin,margin_without_diffuse,margin_without_negative,image_opposed_flag,image_repair_flag,text_driven_flag,fusion_interaction_flag
3407,10012205,10027380,-0.24327529966831207,-0.38014739751815796,0.30649733543395996,-0.019255995750427246,-0.5565216243267059,0.8389649093151093,1.3450955897569656,-2.91783307492733,0,0,1,0
3407,10012205,10020343,-0.16785883903503418,-0.8358855247497559,0.6436567902565002,-0.21531040966510773,-1.2342658042907715,1.2374140620231628,-0.15441614389419556,-2.2363972663879395,0,0,1,0
3407,10012205,10084278,-0.38274984061717987,-0.9912212491035461,0.37915027141571045,-0.36173368990421295,-1.6475542783737183,0.936381995677948,1.605044201016426,-0.8384453058242798,0,0,1,0
3407,10012205,10005075,-0.15801045298576355,-1.4288836121559143,0.9900721907615662,-0.006082072854042053,-2.604231119155884,1.8680601716041565,2.370367482304573,-0.11574244499206543,0,0,1,0
3407,10012205,10137578,-0.21753346920013428,-0.13618898391723633,-0.10304437577724457,-0.02069714665412903,-0.0600663423538208,0.01636505126953125,1.1279203444719315,-3.120189130306244,0,0,1,0
3407,10138528,10001110,-1.1602131128311157,-1.0544741749763489,0.17347955703735352,-2.0537188053131104,-2.1881768107414246,0.028668224811553955,0.2064666748046875,-1.1652663350105286,0,0,1,0
3407,10138528,10009149,-2.074338912963867,-1.735479474067688,0.02238890528678894,-3.2147403955459595,-3.1405157446861267,-0.06159240007400513,-0.020471811294555664,-2.0790876150131226,0,0,1,0
3407,10138528,10043013,-1.3756048083305359,-1.6623207330703735,0.5040441006422043,-2.7079092264175415,-3.76595538854599,0.892023116350174,-0.9074018001556396,-1.4501323699951172,0,0,1,0
3407,10138528,10106168,-0.541132852435112,-0.29503023624420166,-0.4042745679616928,-0.11781889200210571,-0.08631408214569092,0.23360460996627808,-0.6963003873825073,-0.541800931096077,1,0,0,0
3407,10138528,10027380,-0.44671761989593506,-0.36511313915252686,0.4022320359945297,-0.8099410384893417,-1.2037526667118073,0.8604118525981903,-1.029550552368164,-0.6650897115468979,1,0,0,0
3407,10138528,10020343,-0.37130115926265717,-0.8208512663841248,0.73939149081707,-1.0059954524040222,-1.8814968466758728,1.258861005306244,-2.5290622860193253,0.016346096992492676,0,0,1,0
3407,10138528,10023011,-0.1093071699142456,-0.28250831365585327,0.460749551653862,-0.6327894926071167,-1.3543055057525635,0.8137325048446655,-2.2833234667778015,2.1242161989212036,1,0,0,0
3407,10138528,10084278,-0.5861921608448029,-0.976186990737915,0.4748849719762802,-1.1524187326431274,-2.2947853207588196,0.957828938961029,-0.7696019411087036,1.4142980575561523,1,0,0,0
3407,10138528,10005075,-0.36145277321338654,-1.4138493537902832,1.085806891322136,-0.7967671155929565,-3.251462161540985,1.8895071148872375,-0.004278659820556641,2.1370009183883667,1,0,0,0
3407,10138528,10137578,-0.42097578942775726,-0.12115472555160522,-0.007309675216674805,-0.8113821893930435,-0.7072973847389221,0.037811994552612305,-1.2467257976531982,-0.8674457669258118,1,0,0,0
3407,10151887,10007340,-0.27527374029159546,-1.0187352299690247,0.814692422747612,-0.6597127914428711,-1.526011884212494,0.8278231620788574,1.788514494895935,-0.2745624780654907,0,0,1,0
3407,10151887,10001110,-1.93906569480896,-2.2247583270072937,0.280678927898407,-3.0921136140823364,-3.362701654434204,0.051205337047576904,1.5275689363479614,-1.9359576106071472,0,0,1,0
3407,10151887,10089751,-0.09586775302886963,-0.5734505653381348,0.25273004174232483,-0.4826188087463379,-0.8366180658340454,0.047565579414367676,-0.18162620067596436,1.6018283367156982,0,0,1,0
3407,10151887,10009149,-2.8531914949417114,-2.905763626098633,0.1295882761478424,-4.2531352043151855,-4.315040588378906,-0.03905528783798218,1.3006304502487183,-2.849778890609741,0,0,1,0
