patient_id,seed,M1_weight,M2_weight,M3_weight,M4_weight,M5_weight,empty_slot_M1,empty_slot_M2,empty_slot_M3,empty_slot_M4,empty_slot_M5,M1_norm,M2_norm,M3_norm,M4_norm,M5_norm,node_weight_entropy,max_weight
10110001,42,0.1715164929628372,0.2205706238746643,0.2057030946016311,0.2538488805294037,0.1483609080314636,False,True,False,False,False,15.99647331237793,1.2947330474853516,16.001747131347656,15.994111061096191,15.990251541137695,1.5921994966540332,0.2538488805294037
10111232,42,0.1906051188707351,0.2135893404483795,0.2011202871799469,0.2462031245231628,0.1484821438789367,False,True,False,False,False,15.99303150177002,1.2947330474853516,16.001789093017578,15.996895790100098,15.99061679840088,1.5964993573180688,0.2462031245231628
10111615,42,0.1791203916072845,0.2368997037410736,0.2221120297908783,0.2092992067337036,0.1525686681270599,False,True,False,False,False,15.99352741241455,1.2947330474853516,16.00189781188965,15.986398696899414,15.993085861206056,1.5975727875441201,0.2368997037410736
10117252,42,0.1738127470016479,0.2350335270166397,0.2203971147537231,0.2136834412813186,0.1570732444524765,False,True,False,False,False,15.98908233642578,1.2947330474853516,16.001888275146484,15.99388027191162,15.991937637329102,1.5982986901140888,0.2350335270166397
10119735,42,0.1693675518035888,0.2184620648622512,0.2041235566139221,0.2705050110816955,0.1375418305397033,False,True,False,False,False,15.994193077087402,1.2947330474853516,16.001846313476562,16.008413314819336,15.991525650024414,1.5839486583530455,0.2705050110816955
10124320,42,0.1664744019508361,0.2237850278615951,0.2091744095087051,0.2499257177114486,0.1506405025720596,False,True,False,False,False,15.98935604095459,1.2947330474853516,16.00185775756836,15.989734649658203,15.990550994873049,1.5924536148502466,0.2499257177114486
10124993,42,0.1662774831056594,0.217437207698822,0.2042784392833709,0.2751648128032684,0.1368420571088791,False,True,False,False,False,16.000598907470703,1.2947330474853516,16.001863479614258,16.02130889892578,15.99329948425293,1.5817806245444457,0.2751648128032684
10127720,42,0.1573413610458374,0.2143422216176986,0.2009832113981247,0.2888533174991607,0.1384799182415008,False,True,False,False,False,15.991666793823242,1.2947330474853516,16.00189208984375,16.00801658630371,15.992329597473145,1.5760750361051623,0.2888533174991607
10130640,42,0.1706485450267791,0.2017634809017181,0.1891470253467559,0.21936996281147,0.2190709561109542,False,True,False,False,False,15.990200996398926,1.2947330474853516,16.00189781188965,15.99254322052002,15.992727279663086,1.6050718319934374,0.21936996281147
10131359,42,0.1589961498975753,0.21805140376091,0.20338836312294,0.277272880077362,0.1422911584377288,False,True,False,False,False,15.991151809692385,1.2947330474853516,16.001758575439453,15.997900009155272,15.99228858947754,1.5815190739234728,0.277272880077362
